Time Recorded,Total Apps,Store Entry Used
2018-02-21 22:22:54,1611,http://store.steampowered.com/search/?tags=21978&vrsupport=401

Steam App ID,Game Name,Price,Release Date,Positive Review Percentage,Reviews Count,Developer,Publisher,Genre,Category,Tags,Peak User Yesterday,Number of Owners,Number of Players,Percentage of Actual Players in the Owners
b'594980',"b'Super Amazeballs'",9.99,"b'May 16, 2017'",100%,13,"b'Braincells Productions Inc.'","b'Braincells Productions Inc.'","b'Action, Adventure, Casual, Indie, Racing, Simulation'","b'Single-player, Cross-Platform Multiplayer, Steam Achievements, Stats'","b'Racing (22), Action (21), Indie (21), Casual (21), Simulation (20), Adventure (20), Puzzle (13), VR (7)'",1,-1 +/- ,-1 +/- ,b''%
b'627530',"b'Strata inStudio VR'",0.0,"b'May 3, 2017'",0%,0,"b'Strata Mixed Reality, Inc.'","b'Strata Mixed Reality, Inc.'","b'Casual, Animation & Modeling, Design & Illustration'","b'Single-player, Steam Trading Cards'","b''",1,-1 +/- ,-1 +/- ,b''%
b'652470',"b'Hex Tunnel'",4.99,"b'Jul 4, 2017'",0%,0,"b'Owlgorithm'","b'Owlgorithm LLC'","b'Indie'","b'Single-player, Full controller support'","b''",1,-1 +/- ,-1 +/- ,b''%
b'466900',"b'Hide & Spook: The Haunted Alchemist'",0.0,"b'Oct 28, 2016'",95%,23,"b'Murray Lorden'","b'MUZBOZ Games'","b'Action'","b'Local Multi-Player'","b'Action (21), VR (7)'",2,-1 +/- ,-1 +/- ,b''%
b'468170',"b'Doll City : Prologue'",14.99,"b'Aug 4, 2016'",81%,11,"b'GaelDK, Fabien Spiess (Sogaki), Antoine Rigitano, Serge Sentis (Aerosteak)'","b'Infiniverse'","b'Action, Adventure, Indie, Early Access'","b'Single-player'","b'Early Access (24), Indie (21), Adventure (21), Action (21), VR (8)'",1,-1 +/- ,-1 +/- ,b''%
b'538950',"b'Plenty: Skyhearth'",0.0,"b'Oct 20, 2016'",84%,33,"b'Tiny Lions'","b'Tiny Lions Inc.'","b'Action, Casual, Free to Play, Indie, RPG'","b'Single-player, Steam Achievements, Stats, Steam Leaderboards'","b'Free to Play (25), Casual (23), Indie (22), Action (22), RPG (22), VR (12)'",3,-1 +/- ,-1 +/- ,b''%
b'543530',"b'Holo Impact : Prologue'",0.0,"b'Nov 10, 2016'",87%,24,"b'REDSTORM DIGITAL STUDIO'","b'REDSTORM DIGITAL STUDIO'","b'Action, Indie'","b'Single-player, Steam Leaderboards'","b'Action (22), Indie (22), VR (8)'",,-1 +/- ,-1 +/- ,b''%
b'585500',"b'Dick Wilde'",14.99,"b'Mar 29, 2017'",100%,12,"b'Bolverk Games'","b'PlayStack'","b'Action, Casual, Indie'","b'Single-player, Local Multi-Player, Shared/Split Screen, Steam Achievements, Steam Cloud'","b'Indie (21), Action (21), Casual (21), VR (7), VR Only (1)'",2,-1 +/- ,-1 +/- ,b''%
b'593210',"b'Counter Fight: Samurai Edition'",9.99,"b'Jun 7, 2017'",92%,14,"b'Tricol Co., Ltd.'","b'Tricol Co., Ltd.'","b'Action, Casual, Indie, Simulation'","b'Single-player, Steam Leaderboards'","b'Action (21), Casual (21), Indie (21), Simulation (21), VR (6)'",4,-1 +/- ,-1 +/- ,b''%
b'605850',"b'Pinball Inside: A VR Arcade Game'",0.0,"b'Mar 8, 2017'",81%,27,"b'Reality Reflection'","b'Reality Reflection'","b'Casual, Indie'","b'Single-player, Partial Controller Support'","b'Casual (21), Indie (21), VR (7)'",1,-1 +/- ,-1 +/- ,b''%
b'614710',"b'Seance: The Unquiet (Preview)'",0.0,"b'May 2, 2017'",96%,28,"b'Holospark'","b'Holospark'","b'Indie'","b'Single-player, Partial Controller Support'","b'Indie (22), Horror (14), VR (8)'",1,-1 +/- ,-1 +/- ,b''%
b'418520',"b'SculptrVR'",19.99,"b'Apr 4, 2016'",97%,36,"b'Nathan Rowe'","b'SculptrVR'","b'Indie'","b'Single-player, Multi-player, Online Multi-Player, Co-op, Online Co-op, VR Support'","b'Indie (21), VR (7)'",2,-1 +/- ,-1 +/- ,b''%
b'643610',"b'Mortal Blitz'",19.99,"b'Jul 19, 2017'",85%,35,"b'Skonec Entertainment'","b'Skonec Entertainment'","b'Action'","b'Single-player, Steam Achievements, Captions available, Steam Leaderboards'","b'Action (45), VR (28), Shooter (25), FPS (24), Sci-fi (23), Transhumanism (23)'",5,-1 +/- ,-1 +/- ,b''%
b'408340',"b'Gravity Lab - Gravitational Testing Facility & Observations'",19.99,"b'May 18, 2017'",81%,32,"b'Mark Schramm'","b'Mark Schramm'","b'Indie'","b'Single-player, VR Support, Includes level editor'","b'Indie (21), VR (19), Physics (13), Puzzle (12), Sandbox (11), VR Only (1)'",1,-1 +/- ,-1 +/- ,b''%
b'412360',"b'SightLineVR'",4.99,"b'Oct 31, 2017'",0%,0,"b'Frooxius, Louis Arrigoni, Ondrej Pultar'","b'Solirax'","b'Action, Adventure'","b'Single-player, Partial Controller Support'","b''",1,-1 +/- ,-1 +/- ,b''%
b'420020',"b'Eye of the Owl - Bosch VR'",0.0,"b'Dec 23, 2016'",94%,34,"b'VRX'","b'VRX'","b'Simulation, Early Access'","b'Single-player'","b'Early Access (25), Simulation (22), VR (11)'",1,-1 +/- ,-1 +/- ,b''%
b'650070',"b'OVERTURN'",29.99,"b'Oct 17, 2017'",94%,37,"b'STUDIO HG'","b'YJM GAMES'","b'Action, Adventure'","b'Single-player, Steam Achievements, SteamVR Collectibles, Steam Cloud'","b'Action (23), Adventure (21), VR (17), Shooter (13), Puzzle (13), FPS (12), First-Person (12)'",4,-1 +/- ,-1 +/- ,b''%
b'422760',"b'Ocean Rift'",9.99,"b'Sep 13, 2017'",84%,33,"b'Llyr ap Cenydd'","b'Picselica Ltd'","b'Adventure, Casual, Indie'","b'Single-player'","b'Indie (21), Adventure (21), Casual (21), VR (7), VR Only (1)'",4,-1 +/- ,-1 +/- ,b''%
b'355230',"b'Faceted Flight'",6.99,"b'Oct 5, 2016'",86%,15,"b'The Department of Silly Stuff'","b'The Department of Silly Stuff'","b'Action, Adventure, Casual, Indie, Racing, Simulation, Early Access'","b'Single-player, Full controller support, VR Support, Steam Leaderboards'","b'Early Access (26), Simulation (23), Indie (21), Casual (21), Racing (21), Adventure (21), Action (21), Flight (14), VR (12)'",,-1 +/- ,-1 +/- ,b''%
b'457770',"b'Audio Arena'",6.99,"b'Jul 25, 2016'",94%,18,"b'Skydome Studios'","b'Skydome Studios'","b'Action'","b'Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Leaderboards'","b'Action (21), VR (7)'",1,-1 +/- ,-1 +/- ,b''%
b'499400',"b'The Path of Greatest Resistance'",3.99,"b'Feb 17, 2017'",85%,47,"b'RealityRig'","b'RealityRig'","b'Action'","b'Single-player'","b'Action (22), VR (7)'",1,-1 +/- ,-1 +/- ,b''%
b'507210',"b'The Wire'",0.0,"b'Jul 30, 2016'",81%,22,"b'\\xe4\\xb9\\x90\\xe5\\xae\\xa2\\xe6\\xb8\\xb8\\xe6\\x88\\x8f'","b'\\xe4\\xb9\\x90\\xe5\\xae\\xa2\\xe6\\xb8\\xb8\\xe6\\x88\\x8f'","b'Casual'","b'Single-player'","b'Casual (20), Simulation (10), VR (8)'",1,-1 +/- ,-1 +/- ,b''%
b'519940',"b'Kubz VR'",3.99,"b'Sep 5, 2016'",88%,17,"b'bibimbapstudio'","b'bibimbapstudio'","b'Casual, Indie'","b'Single-player'","b'Casual (22), Indie (22), VR (9)'",1,-1 +/- ,-1 +/- ,b''%
b'540500',"b'Starfighter Arduxim'",3.99,"b'Oct 19, 2016'",0%,0,"b'Fulby Technologies'","b'Fulby Technologies'","b'Action, Indie, Simulation'","b'Single-player, Multi-player, Online Multi-Player, Cross-Platform Multiplayer, Full controller support'","b'Indie (21), Action (21), Simulation (20), VR (6), VR Only (1)'",1,-1 +/- ,-1 +/- ,b''%
b'542170',"b'Edmersiv'",0.0,"b'Oct 14, 2016'",84%,13,"b'EvoBooks'","b'EvoBooks'","b'Education'","b'Captions available'","b'Education (23), VR (7)'",1,-1 +/- ,-1 +/- ,b''%
b'568690',"b'Smash Party VR'",0.0,"b'Dec 18, 2016'",93%,30,"b'Viacom NEXT'","b'Viacom NEXT'","b'Action, Casual, Indie, Early Access'","b'Single-player'","b'Early Access (22), Action (20), Indie (20), Casual (20), VR (6)'",1,-1 +/- ,-1 +/- ,b''%
b'570590',"b'Solitaire VR'",1.99,"b'Apr 20, 2017'",0%,0,"b'Babaroga, LLC'","b'Tripp, LLC'","b'Adventure, Casual, Indie, RPG, Simulation, Strategy'","b'Single-player, Full controller support'","b''",,-1 +/- ,-1 +/- ,b''%
b'576650',"b'Fovos VR'",0.0,"b'Jan 3, 2017'",90%,42,"b'OnSkull Games'","b'OnSkull Games'","b'Action, Free to Play, Early Access'","b'Single-player'","b'Early Access (28), Free to Play (25), Action (23), VR (8), Horror (5)'",2,-1 +/- ,-1 +/- ,b''%
b'611720',"b'Practisim VR'",19.99,"b'May 19, 2017'",93%,16,"b'AncientSky Games'","b'AncientSky Games'","b'Action, Indie, Simulation, Sports, Early Access'","b'Single-player, Multi-player, Co-op'","b'Early Access (25), Simulation (22), Action (22), Sports (22), Indie (21), VR (8), VR Only (1)'",2,-1 +/- ,-1 +/- ,b''%
b'612590',"b'Mouse Playhouse'",0.0,"b'Mar 31, 2017'",89%,29,"b'Tinkertainment'","b'SMU Guildhall'","b'Casual, Free to Play, Indie'","b'Single-player, Steam Achievements'","b'Free to Play (26), Casual (22), Indie (21), VR (7)'",3,-1 +/- ,-1 +/- ,b''%
b'637960',"b'ProjectM : Dream'",0.0,"b'Sep 4, 2017'",88%,36,"b'EVR Studio'","b'EVR Studio'","b'Simulation'","b'Single-player'","b'Simulation (22), VR (7)'",1,-1 +/- ,-1 +/- ,b''%
b'642000',"b'REGENESIS Arcade Lite'",0.0,"b'Nov 20, 2017'",100%,17,"b'Hyperbook Studio'","b'Blue Technology Sp. z o.o.'","b'Action, Adventure, Casual'","b'Single-player'","b'Action (34), Adventure (22), Casual (21), VR (14), Futuristic (13), Shooter (13), Survival (12), Destruction (12), Gun Customization (12), Sci-fi (12), Robots (11), Arcade (11), Artificial Intelligence (11), Exploration (11), Physics (11), Puzzle (11), Indie (11), VR Only (1)'",3,-1 +/- ,-1 +/- ,b''%
b'649620',"b'VR Battleship YAMATO'",44.99,"b'Aug 17, 2017'",95%,24,"b'Kanda Technologies'","b'Kanda Technologies Inc.'","b'Casual'","b'Single-player'","b'VR (23), Casual (21), World War II (14), War (11), Historical (11), Adventure (10), Education (10), Science (10)'",2,-1 +/- ,-1 +/- ,b''%
b'667800',"b'Loco Dojo'",19.99,"b'Jul 27, 2017'",100%,18,"b'Make Real'","b'Make Real'","b'Action, Casual, Indie'","b'Single-player, Online Multi-Player, Cross-Platform Multiplayer, Steam Achievements, SteamVR Collectibles, Stats'","b'Indie (21), Action (21), Casual (21), VR (8), VR Only (1)'",8,-1 +/- ,-1 +/- ,b''%
b'712060',"b'M.I.A.'",0.0,"b'Dec 11, 2017'",95%,22,"b'IBLACKHOLES'","b'IBLACKHOLES'","b'Action, Adventure, Early Access'","b'Single-player'","b'Early Access (24), Action (21), Adventure (21), VR (7)'",2,-1 +/- ,-1 +/- ,b''%
b'743000',"b'Progeny VR'",0.0,"b'Jan 16, 2018'",0%,0,"b'Silverstring Media Inc.'","b'Silverstring Media Inc.'","b'Indie, RPG, Simulation'","b'Single-player'","b''",1,-1 +/- ,-1 +/- ,b''%
b'382110',"b'Virtual Desktop'",14.99,"b'Mar 31, 2016'",69%,776,"b'Guy Godin'","b'Guy Godin'","b'Utilities'","b'VR Support, Steam Workshop'","b'Utilities (59), VR (47), VR Only (1)'",135,-1 +/- ,-1 +/- ,b''%
b'650000',"b'DOOM VFR'",29.99,"b'Nov 30, 2017'",60%,830,"b'id Software'","b'Bethesda Softworks'","b'Violent, Gore, Action'","b'Single-player, Steam Achievements, VR Support, Steam Cloud'","b'Violent (38), Gore (37), Action (37), VR (25), FPS (18), Shooter (15), Singleplayer (7), Sci-fi (5), Horror (5)'",15,-1 +/- ,-1 +/- ,b''%
b'722230',"b'L.A. Noire: The VR Case Files'",29.99,"b'Dec 15, 2017'",71%,228,"b'Rockstar Games'","b'Rockstar Games'","b'Violent, Action, Adventure'","b'Single-player'","b'Adventure (26), Action (25), Violent (22), VR (13), Detective (6), Noir (5)'",3,-1 +/- ,-1 +/- ,b''%
b'586210',"b'OVRdrop'",14.99,"b'Mar 31, 2017'",76%,99,"b'Nicholas Ewalt'","b'Nicholas Ewalt'","b'Utilities'","b''","b'Utilities (22), VR (13)'",41,-1 +/- ,-1 +/- ,b''%
b'722180',"b'SURV1V3'",24.99,"b'Jan 29, 2018'",74%,67,"b'Candymakers'","b'Candymakers'","b'Violent, Gore, Action, Adventure, Indie, Simulation, Early Access'","b'Single-player, Online Multi-Player, Online Co-op, Cross-Platform Multiplayer'","b'Early Access (26), Gore (23), VR (22), Action (22), Violent (22), Adventure (21), Indie (21), Simulation (21)'",9,-1 +/- ,-1 +/- ,b''%
b'546150',"b'Primordian'",24.99,"b'Jan 19, 2018'",78%,52,"b'Stonepunk Studios'","b'Stonepunk Studios'","b'Violent, Gore, Action, Adventure, Early Access'","b'Single-player, Steam Trading Cards'","b'Early Access (26), Adventure (23), Gore (23), Violent (23), Action (22), VR (16)'",2,-1 +/- ,-1 +/- ,b''%
b'509070',"b'Super VR Trainer'",17.99,"b'Mar 13, 2017'",70%,20,"b'Jorge Moreno Aguilera, David Erosa'","b'David Erosa Garc\\xc3\\xada'","b'Action, Casual, Indie, Sports'","b'Single-player, Steam Achievements, Stats, Steam Leaderboards'","b'Indie (31), Action (31), VR (26), Casual (20), Sports (20), Arcade (11), FPS (10), Shooter (10), Action-Adventure (9), Character Action Game (8)'",3,-1 +/- ,-1 +/- ,b''%
b'691320',"b'Gun Club VR'",19.99,"b'Oct 26, 2017'",78%,46,"b'The Binary Mill'","b'The Binary Mill'","b'Action, Indie, Simulation, Early Access'","b'Single-player'","b'Early Access (47), Shooter (42), Gun Customization (41), FPS (40), Simulation (32), First-Person (31), Indie (31), Realistic (31), Action (30), Zombies (20), Arcade (20), Fast-Paced (19), VR (18), Score Attack (10)'",6,-1 +/- ,-1 +/- ,b''%
b'502820',"b'Batman: Arkham VR'",19.99,"b'Apr 25, 2017'",73%,459,"b'Rocksteady Studios'","b'Warner Bros. Interactive Entertainment'","b'Adventure'","b'Single-player, Steam Achievements, Full controller support, Steam Trading Cards'","b'VR (43), Adventure (31), Batman (11)'",8,-1 +/- ,-1 +/- ,b''%
b'518920',"b'Surgeon Simulator: Experience Reality'",19.99,"b'Dec 5, 2016'",63%,97,"b'Bossa Studios'","b'Bossa Studios'","b'Violent, Gore, Action, Indie, Simulation'","b'Single-player, Steam Achievements'","b'Simulation (25), Indie (23), Gore (22), Action (21), Violent (20), VR (13), Memes (11), Funny (5)'",5,-1 +/- ,-1 +/- ,b''%
b'644670',"b'DEUS VULT | Online VR sword fighting'",24.99,"b'May 26, 2017'",77%,81,"b'raptor lab'","b'raptor lab'","b'Violent, Action, Simulation, Early Access'","b'Online Multi-Player'","b'Early Access (36), Action (32), Violent (22), Simulation (21), VR (17)'",2,-1 +/- ,-1 +/- ,b''%
b'479010',"b'Kodon'",19.99,"b'Jun 3, 2016'",79%,79,"b'TenkLabs'","b'TenkLabs'","b'Animation & Modeling, Design & Illustration, Utilities, Early Access'","b''","b'Early Access (27), Animation & Modeling (24), Design & Illustration (23), Utilities (23), VR (7), VR Only (1)'",3,-1 +/- ,-1 +/- ,b''%
b'756040',"b'RollerCoaster Legends'",4.99,"b'Dec 21, 2017'",0%,0,"b'WarDucks'","b'WarDucks'","b'Adventure'","b'Single-player'","b''",1,-1 +/- ,-1 +/- ,b''%
b'451650',"b'Whirligig VR Media Player'",3.99,"b'Apr 3, 2016'",77%,259,"b'Philip Day'","b'Philip Day'","b'Utilities, Video Production, Early Access'","b'VR Support, Partial Controller Support'","b'Early Access (27), Video Production (24), Utilities (22), VR (6), VR Only (1)'",16,-1 +/- ,-1 +/- ,b''%
b'576950',"b'Westard'",9.99,"b'Jan 10, 2018'",75%,24,"b'SIEIDI Ltd'","b'SIEIDI Ltd'","b'Action, Indie, Early Access'","b'Single-player, Online Multi-Player, Online Co-op'","b'Early Access (24), Action (21), Indie (21), VR (6), Western (5)'",4,-1 +/- ,-1 +/- ,b''%
b'551720',"b'Unearthed Inc: The Lost Temple'",24.99,"b'Dec 16, 2016'",73%,26,"b'Glo Inc'","b'Glo Inc'","b'Action, Adventure, Indie'","b'Single-player, Steam Achievements, Steam Leaderboards'","b'Action (21), Indie (21), Adventure (21), VR (16)'",1,-1 +/- ,-1 +/- ,b''%
b'639460',"b'Zombie Riot'",19.99,"b'May 25, 2017'",77%,18,"b'PlaySide VR'","b'PlaySide VR'","b'Action, Adventure, Casual, Indie, RPG, Strategy'","b'Single-player, Steam Leaderboards'","b'Action (22), Indie (21), RPG (20), Casual (20), Strategy (20), Adventure (20), VR (7)'",3,-1 +/- ,-1 +/- ,b''%
b'457580',"b'The Visitor'",0.99,"b'Mar 30, 2016'",78%,170,"b'Stephen Long'","b'Stephen Long'","b'Casual, Indie'","b'Single-player'","b'Indie (21), Casual (21), VR (17), Horror (6)'",1,-1 +/- ,-1 +/- ,b''%
b'543390',"b'Aeon'",24.99,"b'May 22, 2017'",79%,63,"b'Illusion Ranger'","b'Illusion Ranger'","b'Action, Indie'","b'Single-player'","b'Action (34), Bullet Time (25), FPS (24), Indie (24), VR (21), Multiplayer (16), Futuristic (14), Shooter (14), Sci-fi (14), Survival (14), Robots (14), Horror (14), Adventure (13), Violent (13), Gore (13), Zombies (12)'",4,-1 +/- ,-1 +/- ,b''%
b'686360',"b'Dungeons & Treasure VR'",19.99,"b'Nov 30, 2017'",71%,21,"b'SDC Ventures'","b'SDC Ventures'","b'Action, Adventure, Indie'","b'Single-player, Multi-player, Online Multi-Player, Co-op, Online Co-op, Steam Achievements, Steam Cloud'","b'Adventure (22), Indie (22), Action (21), Rogue-like (11), VR (6), VR Only (1)'",2,-1 +/- ,-1 +/- ,b''%
b'597770',"b'VINDICTA'",14.99,"b'Jun 19, 2017'",75%,36,"b'Game Cooks'","b'Game Cooks'","b'Early Access'","b'Single-player'","b'Early Access (15), VR (13), FPS (13), Action (12), Indie (11)'",1,-1 +/- ,-1 +/- ,b''%
b'706520',"b'BlackShield: Upora Story'",29.99,"b'Jan 16, 2018'",73%,45,"b'Shanghai Vsensory Network Technology Co.,LTD'","b'Shanghai Vsensory Network Technology Co.,LTD'","b'Action, Adventure'","b'Single-player, Steam Achievements'","b'Action (20), Adventure (20), VR (6), VR Only (1)'",1,-1 +/- ,-1 +/- ,b''%
b'556640',"b'Gladius | Gladiator VR Sword fighting'",9.99,"b'Dec 21, 2016'",77%,84,"b'Multiverse'","b'VirtualAge'","b'Violent, Action, Indie, Early Access'","b'Single-player'","b'Early Access (25), Violent (22), Action (22), Indie (20), VR (8)'",3,-1 +/- ,-1 +/- ,b''%
b'691320',"b'Gun Club VR'",19.99,"b'Oct 26, 2017'",78%,46,"b'The Binary Mill'","b'The Binary Mill'","b'Action, Indie, Simulation, Early Access'","b'Single-player'","b'Early Access (47), Shooter (42), Gun Customization (41), FPS (40), Simulation (32), Indie (31), Realistic (31), First-Person (31), Action (30), Zombies (20), Arcade (20), Fast-Paced (19), VR (18), Score Attack (10)'",6,-1 +/- ,-1 +/- ,b''%
b'593240',"b'VR SUPER SPORTS'",12.99,"b'Mar 13, 2017'",72%,40,"b'SAT-BOX'","b'SAT-BOX'","b'Action, Casual, Indie, Sports'","b'Single-player, Steam Leaderboards'","b'Sports (37), Indie (35), Action (35), Casual (33), VR (17), Simulation (14), Basketball (13), Bowling (13), Racing (12), VR Only (1)'",6,-1 +/- ,-1 +/- ,b''%
b'382360',"b'John Wick Chronicles'",19.99,"b'Feb 9, 2017'",65%,184,"b'Starbreeze Studios, Grab Games, GamecoStudios, Big Red Button'","b'Starbreeze Studios'","b'Action'","b'Single-player'","b'Action (25), VR (12), FPS (7)'",4,-1 +/- ,-1 +/- ,b''%
b'665080',"b'Stunt Corgi VR'",14.99,"b'Jan 15, 2018'",0%,0,"b'Studio Roqovan, Inc.'","b'Studio Roqovan, Inc.'","b'Simulation'","b'Single-player'","b''",1,-1 +/- ,-1 +/- ,b''%
b'588560',"b'VRobot: VR Giant Robot Destruction Simulator'",14.99,"b'Apr 20, 2017'",77%,18,"b'Luden.io'","b'Nival'","b'Action, Indie, Early Access'","b'Single-player, Steam Achievements, Steam Trading Cards'","b'Early Access (85), Action (77), VR (60), Destruction (55), Indie (42), Simulation (35), VR Only (1)'",4,-1 +/- ,-1 +/- ,b''%
b'644420',"b'Xion'",9.99,"b'Jun 23, 2017'",77%,22,"b'Zenz VR'","b'Zenz VR'","b'Action, Indie, Early Access'","b'Single-player'","b"Early Access (35), Action (31), Indie (21), VR (15), Rogue-like (10), Arcade (10), Sci-fi (10), Adventure (10), Shoot 'Em Up (10), Great Soundtrack (10), Shooter (10), Atmospheric (10), Bullet Hell (9)"",1,-1 +/- ,-1 +/- ,b''%
b'590530',"b'World Builder'",9.99,"b'Mar 14, 2017'",76%,13,"b'Guruji VR, Inc'","b'Guruji VR, Inc'","b'Casual, Indie, Simulation'","b'Single-player, Steam Workshop, Includes level editor'","b'Indie (22), Simulation (21), Casual (20), VR (7)'",,-1 +/- ,-1 +/- ,b''%
b'401820',"b'FATED: The Silent Oath'",9.99,"b'Apr 28, 2016'",73%,91,"b'Frima Studio'","b'Frima Originals'","b'Adventure'","b'Single-player, Steam Achievements, Full controller support, Steam Trading Cards, VR Support'","b'Adventure (23), VR (8)'",1,-1 +/- ,-1 +/- ,b''%
b'614970',"b'Qbike: Cyberpunk Motorcycles'",9.99,"b'Jul 28, 2017'",75%,24,"b'GexagonVR'","b'GexagonVR'","b'Action, Casual, Massively Multiplayer, Racing, Simulation, Sports'","b'Multi-player, Online Multi-Player, Online Co-op, Cross-Platform Multiplayer, Steam Achievements, Full controller support, Steam Leaderboards'","b'Racing (36), Casual (32), Simulation (32), Massively Multiplayer (24), Action (22), Sports (22), VR (20), Great Soundtrack (19), Cyberpunk (19), Soundtrack (16), Indie (13)'",1,-1 +/- ,-1 +/- ,b''%
b'523710',"b'Sword Master VR'",9.99,"b'Sep 23, 2016'",73%,155,"b'Master Indie'","b'Master Indie'","b'Action, Indie, Simulation, Sports'","b'Single-player'","b'Sports (22), Action (22), Indie (21), Simulation (21), VR (8)'",5,-1 +/- ,-1 +/- ,b''%
b'601750',"b'Range Day VR'",17.99,"b'Aug 9, 2017'",75%,16,"b'Invidious Studios'","b'Invidious Studios'","b'Action, Casual, Indie, Simulation, Early Access'","b'Single-player'","b'Early Access (24), Action (21), Simulation (21), Indie (21), Casual (21), VR (7)'",1,-1 +/- ,-1 +/- ,b''%
b'696940',"b'DreamWorks Voltron VR Chronicles'",14.99,"b'Sep 26, 2017'",71%,32,"b'Digital Domain'","b'Digital Domain '","b'Action, Adventure, Casual'","b'Single-player, Steam Achievements'","b'Casual (22), Adventure (21), Action (21), VR (6)'",1,-1 +/- ,-1 +/- ,b''%
b'457380',"b'Storm VR'",1.99,"b'Mar 23, 2017'",73%,73,"b'TeamStormVR, Anrick, UNIT9'","b'TeamStormVR'","b'Adventure, Casual, Indie, Simulation'","b'Single-player'","b'Adventure (27), Simulation (26), Indie (23), Casual (22), Episodic (10), VR (9), Survival (8)'",1,-1 +/- ,-1 +/- ,b''%
b'503410',"b'Zombie Camp'",1.99,"b'Jul 31, 2016'",71%,14,"b'Void Dimensions'","b'Void Dimensions'","b'Action, Indie'","b'Single-player, Steam Trading Cards'","b'Action (24), Indie (22), VR (10), Zombies (9)'",1,-1 +/- ,-1 +/- ,b''%
b'591790',"b'BREACH IT'",9.99,"b'May 30, 2017'",70%,86,"b'Domas Sabockis'","b'Domas Sabockis'","b'Action, Indie, Strategy, Early Access'","b'Multi-player, Online Multi-Player'","b'Early Access (38), Action (34), Strategy (33), Indie (33), VR (18), Multiplayer (14), Simulation (12), Cinematic (10)'",1,-1 +/- ,-1 +/- ,b''%
b'575430',"b'VR Home'",7.99,"b'Feb 16, 2017'",73%,19,"b'Dandover'","b'Dandover'","b'Indie, Simulation, Early Access'","b'Single-player'","b'Early Access (25), Indie (22), Simulation (22), VR (6)'",,-1 +/- ,-1 +/- ,b''%
b'598690',"b'Dark Legion VR'",19.99,"b'Mar 7, 2017'",75%,92,"b'Ice World'","b'Ice World'","b'Action, Adventure, Casual, Indie, Early Access'","b'Single-player, Steam Achievements, Stats, Steam Leaderboards'","b'Early Access (25), Adventure (22), Casual (22), Indie (21), Action (20), VR (17), FPS (12), VR Only (1)'",3,-1 +/- ,-1 +/- ,b''%
b'698110',"b'Reficul'",19.99,"b'Oct 30, 2017'",0%,0,"b'MadAboutGamesStudios'","b'MAVR'","b'Violent, Gore, Action, Adventure, Indie, Early Access'","b'Single-player, Steam Achievements'","b''",1,-1 +/- ,-1 +/- ,b''%
b'612030',"b'Harvest Simulator VR'",6.99,"b'Nov 25, 2017'",0%,0,"b'Sakis25 Games'","b'Bolt Virtual'","b'Simulation'","b'Single-player'","b''",1,-1 +/- ,-1 +/- ,b''%
b'639280',"b'Lander 8009 VR'",14.99,"b'Jun 16, 2017'",0%,0,"b'Ivanovich Games'","b'Ivanovich Games'","b'Action, Adventure, Casual, Indie, Simulation, Strategy, Early Access'","b'Single-player, Steam Leaderboards'","b''",1,-1 +/- ,-1 +/- ,b''%
b'589150',"b'Viking Rage'",8.99,"b'Apr 28, 2017'",75%,12,"b'N-Gon Entertainment'","b'Headup Games'","b'Action, Casual, Indie'","b'Single-player, Steam Achievements, Steam Trading Cards, Stats, Steam Leaderboards'","b'Indie (21), Action (21), Casual (21), VR (10)'",1,-1 +/- ,-1 +/- ,b''%
b'579720',"b'Neverout'",9.99,"b'May 18, 2017'",0%,0,"b'Setapp Sp. z o.o.'","b'Gamedust Sp. z o.o.'","b'Casual, Indie, Simulation'","b'Single-player'","b''",1,-1 +/- ,-1 +/- ,b''%
b'551750',"b'Survival VR'",2.99,"b'Nov 27, 2016'",70%,10,"b'Newsight Games'","b'Newsight Games'","b'Violent, Gore, Adventure, Casual, Indie'","b'Single-player'","b'Indie (22), Violent (22), Casual (22), Gore (22), Adventure (21), Zombies (14), Shooter (11), Survival (8), VR (7)'",2,-1 +/- ,-1 +/- ,b''%
b'690810',"b'Killing Floor: Incursion'",39.99,"b'Nov 14, 2017'",62%,130,"b'Tripwire Interactive'","b'Tripwire Interactive'","b'Violent, Gore, Action'","b'Single-player, Multi-player, Online Multi-Player, Co-op, Online Co-op, Steam Achievements'","b'Action (25), Violent (25), Gore (25), VR (12)'",11,-1 +/- ,-1 +/- ,b''%
b'725970',"b'COMBAT INSTINCT'",14.99,"b'Oct 19, 2017'",70%,10,"b'Prism Interactive Entertainment Inc.'","b'Prism Interactive Entertainment Inc.'","b'Action, Adventure, Indie, RPG, Sports'","b'Single-player, Steam Achievements, Steam Cloud, Steam Leaderboards'","b'Adventure (22), Action (21), Indie (21), RPG (20), Sports (20), VR (8)'",,-1 +/- ,-1 +/- ,b''%
b'701010',"b'Gurugedara'",0.0,"b'Sep 27, 2017'",0%,0,"b'Osmium'","b'Osmium'","b'Free to Play, Massively Multiplayer'","b'Online Multi-Player, Cross-Platform Multiplayer'","b''",,-1 +/- ,-1 +/- ,b''%
b'713320',"b'Google Spotlight Stories: Sonaria'",0.0,"b'Nov 17, 2017'",75%,12,"b'Google Inc.'","b'Google Inc.'","b'Adventure'","b'Single-player'","b'Adventure (22), VR (9)'",1,-1 +/- ,-1 +/- ,b''%
